latitude,longitude,flooded_2018,flooded_2019,flooded_2021,flood_history_count,risk
11.613869150739234,76.5369113646253,0,0,0,0,Low
10.77753762122396,75.6951899434053,0,0,1,1,Medium
8.660208496554247,76.30604433660658,0,0,0,0,Low
9.872934130115603,75.73471581590655,1,1,0,2,High
8.462579134047953,76.43719836808803,1,0,0,1,Medium
11.557275287839705,76.9097122075349,1,0,0,1,Medium
11.764786118471314,76.18477177325045,0,0,0,0,Low
8.326933526145904,75.57661232590152,0,0,0,0,Low
11.819583350802604,74.85526515275355,0,0,1,1,Medium
10.550263854341722,76.10661834353205,1,1,1,3,High
8.761718123659755,77.25646190720504,0,0,0,0,Low
10.517026188829298,75.01426695804271,0,0,1,1,Medium
11.354256033628692,77.12800282157593,0,0,0,0,Low
8.207457593358008,76.43450342223566,1,0,0,1,Medium
8.706022576044344,77.18190173862311,0,0,0,0,Low
9.024924501906774,76.37521461348378,0,0,0,0,Low
9.845086356307897,75.85778500983093,1,1,0,2,High
9.20279092816244,76.63931930701492,1,1,1,3,High
10.344549654278351,75.80029283164728,1,0,0,1,Medium
9.40760681294169,77.00403531236745,1,1,1,3,High
10.321193456891244,76.21172123177402,1,1,1,3,High
9.057263852135076,75.9799558884712,1,0,0,1,Medium
10.600569510252415,77.17022363992956,0,0,0,0,Low
9.588168185049714,76.16680546756805,0,0,0,0,Low
10.733520172302104,75.91887044915106,1,1,1,3,High
10.218785514501619,76.30784096717481,1,1,1,3,High
12.663101402590836,75.60625673027747,0,0,0,0,Low
9.02851776304325,76.58631870525187,0,0,0,0,Low
9.931324623583372,75.80388609278377,1,1,0,2,High
11.109914276348183,75.40323747606645,0,0,1,1,Medium
10.2133956227969,76.31053591302718,1,1,1,3,High
9.828916681193746,76.36982472177907,0,0,0,0,Low
8.234407051881593,75.9530064299476,1,0,0,1,Medium
10.035529196541235,75.77244505783958,1,1,0,2,High
12.043263856548366,77.15495228009952,1,0,0,1,Medium
9.359996102883354,77.2088511971467,1,0,0,1,Medium
10.134343877794382,75.0969119641817,0,0,1,1,Medium
8.648530397860693,75.45893302368187,1,1,0,2,High
10.951810786343147,77.08578200322232,1,1,1,3,High
10.019359521427084,74.98731749951912,0,0,1,1,Medium
12.46637035536866,76.48391076286224,1,1,1,3,High
12.421454591162684,76.44348657507686,1,1,0,2,High
9.574693455787921,75.0232501108839,0,0,1,1,Medium
8.874007534174694,75.5478662368097,0,1,0,1,Medium
10.386770472631968,75.1337428908306,0,0,1,1,Medium
9.8361032034667,75.88293783778629,1,1,0,2,High
8.882990687015889,77.09117189492704,0,0,0,0,Low
9.694169388575817,76.45965625019102,1,1,1,3,High
10.297837259504135,77.49900703391731,1,0,0,1,Medium
8.304475644042917,76.45606298905454,1,0,0,1,Medium
8.639547245019498,76.42552026939447,0,0,0,0,Low
11.461155552438916,75.44725492498831,0,0,1,1,Medium
10.993133289412645,75.70776635738298,0,0,1,1,Medium
10.871860726056509,76.0724823627355,1,1,1,3,High
8.404188640580184,75.95480306051584,1,0,0,1,Medium
11.165609823963592,75.47689932936426,1,0,1,2,High
12.54093052395058,76.90252568526193,0,0,0,0,Low
9.015941349065578,75.62242640539162,1,1,0,2,High
8.540732563766351,75.62242640539162,1,0,0,1,Medium
12.640643520487847,75.42210209703296,0,0,0,0,Low
10.145123661203817,77.40468392908475,1,1,1,3,High
8.385324019613673,76.55397935502357,1,0,0,1,Medium
10.543077332068766,75.88922604477511,0,1,1,2,High
11.708192255571785,76.46145288075925,0,0,0,0,Low
10.191836055978031,74.86424830559474,0,0,1,1,Medium
10.539484070932286,75.89731088233219,0,1,1,2,High
9.508218124763076,76.49648717683992,1,1,1,3,High
11.750413073925401,75.38437285509995,0,0,0,0,Low
8.865024381333498,75.65027417919933,1,1,0,2,High
10.354431122403666,77.36605637186761,0,0,0,0,Low
12.273232569282964,75.3825762245317,0,0,0,0,Low
12.289402244397115,76.55218272445532,0,0,0,0,Low
11.94175422944286,76.77765986076932,0,0,0,0,Low
11.62285230358043,77.47026094482548,1,0,0,1,Medium
8.759921493091515,75.5523578132303,1,1,0,2,High
9.018636294917936,76.5189450589429,0,0,0,0,Low
8.882990687015889,75.73741076175892,1,1,0,2,High
9.822628474204908,75.79490293994257,1,1,0,2,High
8.774294537637427,75.66015564732464,1,1,0,2,High
10.86916578020415,75.88114120721805,0,0,0,0,Low
10.366109221097219,77.36695468715173,1,1,1,3,High
12.35497926013784,75.80029283164728,0,0,0,0,Low
11.014692856231514,77.25107201550031,0,0,0,0,Low
10.661654949572542,76.05361774176899,1,0,0,1,Medium
9.411200074078167,76.02397333739304,1,0,0,1,Medium
10.016664575574726,77.42444686533538,1,0,0,1,Medium
10.42360139928087,76.18028019682984,1,1,0,2,High
8.86232943548114,75.66464722374523,1,1,0,2,High
10.265497909275833,75.31071100180215,0,0,1,1,Medium
8.641343875587737,75.65296912505168,1,1,0,2,High
12.494218129176366,76.33389211041428,0,0,0,0,Low
12.351385999001362,77.30497093254749,0,0,0,0,Low
12.460980463663944,75.05379283054397,0,0,0,0,Low
9.985223540630543,76.55936924672828,0,1,0,1,Medium
9.016839664349698,77.015713411061,1,0,0,1,Medium
9.900781903923306,75.86856479324037,1,1,0,2,High
9.333944959643889,76.47133434888457,1,1,1,3,High
9.661830038347514,76.5000804379764,1,1,1,3,High
10.280769269105864,74.82651906366172,0,0,1,1,Medium
12.608304170259546,75.50295047260373,1,1,0,2,High
9.139010542989952,75.56762917306033,1,1,0,2,High
12.789763857651689,74.88401124184537,0,0,0,0,Low
12.583151342304198,76.19465324137576,0,0,0,0,Low
11.121592375041736,77.0112218346404,0,0,0,0,Low
12.445709103833911,76.48301244757812,1,1,1,3,High
10.871860726056509,75.47779764464838,1,0,0,1,Medium
9.70764411783761,76.44258825979274,1,1,1,3,High
8.706920891328462,75.13643783668296,0,0,0,0,Low
8.720395620590256,75.69249499755294,1,1,0,2,High
12.588541234008915,75.40862736777117,1,1,1,3,High
12.332521378034851,76.10122845182732,0,0,0,0,Low
11.559071918407945,76.90791557696666,1,0,0,1,Medium
10.123564094384948,76.87916948787483,1,0,0,1,Medium
12.5049979125858,76.94474650361556,0,0,0,0,Low
8.276627870235213,75.60356178442511,0,0,0,0,Low
8.834481661673435,77.03996792373222,0,0,0,0,Low
8.690751216214313,77.45229463914309,0,0,1,1,Medium
9.08780657179514,75.69429162812118,1,0,0,1,Medium
12.022602605013617,75.90988729630986,1,0,0,1,Medium
9.675304767609306,76.4866057087146,1,1,1,3,High
9.203689243446558,76.6384209917308,1,1,1,3,High
12.463675409516302,76.49918212269228,0,1,1,2,High
11.24555988425023,76.55847093144416,0,0,0,0,Low
10.88892871645478,76.36443483007434,0,0,0,0,Low
10.013071314438246,76.05361774176899,1,0,0,1,Medium
10.546670593205242,76.41563880126915,0,0,0,0,Low
11.529427514032,74.8947910252548,0,0,1,1,Medium
10.039122457677713,76.06170257932607,1,0,0,1,Medium
10.15770007518149,77.47744746709843,1,0,0,1,Medium
12.136688646096797,77.015713411061,0,0,0,0,Low
11.194355913055418,75.13913278253531,0,0,1,1,Medium
10.057088763360104,75.97366768148235,1,1,0,2,High
8.790464212751578,76.43091016109919,0,0,0,0,Low
9.710339063689968,74.93701184360843,0,0,1,1,Medium
12.695440752819138,76.59530185809307,0,0,0,0,Low
9.852272878580852,75.00348717463326,0,0,1,1,Medium
11.730650137674772,76.2476538431388,0,0,0,0,Low
10.933844480660756,77.48283735880315,0,0,0,0,Low
11.517749415338447,74.90646912394837,0,0,1,1,Medium
10.73980837929094,75.89461593647984,1,1,1,3,High
10.020257836711203,76.33299379513016,1,0,0,1,Medium
9.634880579823928,75.04391136241865,0,0,1,1,Medium
10.093021374724884,75.9341418089811,1,0,0,1,Medium
9.67081319118871,76.70399800747153,0,0,0,0,Low
9.512709701183674,75.14542098952415,0,0,0,0,Medium
9.215367342140112,76.42102869297388,0,0,0,0,Medium
9.693271073291697,76.43989331394039,1,1,1,3,High
8.33412004841886,77.0390696084481,0,0,0,0,Medium
10.736215118154462,75.888327729491,1,1,1,3,High
10.956302362763745,75.53978139925262,1,0,1,2,High
8.93688960406306,75.50834036430844,1,1,0,2,High
11.260831244080263,75.59457863158391,0,0,1,1,Medium
10.764062891962167,75.90629403517339,1,1,1,3,High
10.322091772175362,74.88221461127713,0,0,1,1,Medium
11.139558680724127,77.36425974129938,0,0,0,0,Low
9.72650873880412,75.94312496182229,0,1,0,1,Medium
11.505173001360772,76.9420515577632,1,0,0,1,Medium
8.929703081790104,76.02217670682481,1,0,0,1,Medium
8.200271071085051,75.71585119494006,1,0,0,1,Medium
10.756876369689211,77.08398537265408,0,0,0,0,Low
8.738361926272646,77.17651184691839,1,0,0,1,Medium
10.57362005172883,74.90107923224365,0,0,1,1,Medium
10.183751218420957,77.44151485573366,1,0,0,1,Medium
12.20496060768988,77.21873266527201,0,0,0,0,Low
11.962415480977608,74.88850281826598,0,0,1,1,Medium
9.589066500333832,74.93521521304018,0,0,1,1,Medium
10.761367946109809,75.48857742805781,1,0,0,1,Medium
10.506246405419864,75.26220197645969,0,0,1,1,Medium
12.5418288392347,76.45785961962278,1,1,1,3,High
12.762814399128102,77.49810871863318,0,0,0,0,Low
8.762616438943873,76.67165865724323,0,0,0,0,Medium
9.42557311862408,76.49828380740816,1,1,1,3,High
10.735316802870342,76.30873928245893,0,1,0,1,Medium
10.788317404633395,76.1551273688745,0,0,0,0,Low
9.677999713461666,76.96900101628678,0,0,0,0,Low
9.691474442723457,76.43989331394039,1,1,1,3,High
11.58512306164741,75.86227658625154,1,0,1,2,High
10.77574099065572,75.16698055634302,0,0,1,1,Medium
11.514156154201968,76.40665564842796,1,0,0,1,Medium
10.630213914628358,75.87575131551333,0,1,1,2,High
9.798373961533681,76.29167129206067,1,1,1,3,High
10.161293336317968,75.27028681401677,0,0,1,1,Medium
8.893770470425324,75.66195227789288,1,1,0,2,High
9.89539201221859,75.82005576789791,1,1,0,2,High
9.892697066366232,75.91707381858282,0,1,0,1,Medium
9.401318605952852,75.64757923334697,0,0,0,0,Medium
11.172796346236549,75.27747333628973,1,0,1,2,High
8.74914170968208,76.44887646678158,1,0,0,1,Medium
8.215542430915084,75.16698055634302,0,0,0,0,Medium
10.805385395031665,76.04373627364367,0,0,0,0,Low
9.53965915970726,75.7365124464748,0,1,0,1,Medium
12.479845084630453,76.52882652706822,1,1,1,3,High
9.36718262515631,76.99774710537861,0,0,0,0,Low
9.832509942330223,74.95497814929081,0,0,1,1,Medium
8.395205487738988,74.9675545632685,0,0,0,0,Medium
11.178186237941267,76.7444221952569,0,0,0,0,Low
12.787967227083449,75.86586984738801,0,1,0,1,Medium
12.452895626106868,76.47672424058929,1,1,1,3,High
8.78866758218334,75.69339331283706,1,1,0,2,High
12.219333652235791,77.07859548094936,0,0,0,0,Low
12.136688646096797,75.34035540617809,0,0,0,0,Low
10.74070669457506,75.92336202557166,1,1,1,3,High
9.041992492305045,76.65279403627672,0,1,1,2,High
11.909414879214557,75.08882712662462,0,0,1,1,Medium
9.021331240770294,76.68872664764149,0,0,0,0,Low
10.718248812472071,75.89910751290043,1,1,1,3,High
11.099134492938749,75.11577658514821,0,0,1,1,Medium
9.192011144753005,76.84233856122593,0,0,0,0,Low
12.777187443674014,77.41007382078946,1,1,1,3,High
10.313108619334168,75.01786021917918,0,0,1,1,Medium
12.456488887243346,76.53960631047765,1,1,1,3,High
10.511636297124582,76.55577598559181,0,0,0,0,Low
8.358374561090088,77.21963098055613,0,0,0,0,Low
8.768904645932711,76.88725432543191,1,1,1,3,High
9.457014153568263,76.36982472177907,1,0,1,2,High
11.405460004823505,75.32149078521158,0,0,1,1,Medium
9.683389605166383,74.83999379292352,0,0,1,1,Medium
8.454494296490878,77.35976816487877,0,0,0,0,Low
10.976065299014374,75.37628801754288,1,0,1,2,High
9.937612830572208,77.17022363992956,0,0,0,0,Low
9.87383244539972,76.94115324247907,1,1,1,3,High
10.302328835924733,75.58290053289036,0,0,0,0,Medium
8.491325223139778,75.50834036430844,1,0,0,1,Medium
9.924138101310415,74.84897694576472,0,0,1,1,Medium
8.536240987345753,75.62062977482339,1,0,0,1,Medium
10.958997308616103,75.34035540617809,1,0,1,2,High
8.515579735811006,76.47672424058929,1,0,0,1,Medium
9.272859520323761,75.95570137579996,0,0,0,0,Medium
9.096789724636334,75.25501545418673,0,0,0,0,Medium
8.665598388258964,75.64039271107401,1,1,0,2,High
10.923963012535442,75.42120378174884,1,0,1,2,High
10.034630881257115,75.00258885934915,0,0,1,1,Medium
10.200819208819228,75.04750462355513,0,0,1,1,Medium
10.744299955711538,75.9018024587528,1,1,1,3,High
11.746819812788925,76.9833740608327,0,0,0,0,Low
9.42736974919232,76.50367369911287,1,1,1,3,High
9.598049653175028,75.44276334856772,0,0,1,1,Medium
10.637400436901315,75.93324349369698,1,1,1,3,High
11.087456394245194,75.33676214504162,0,0,1,1,Medium
8.494020168992137,76.71028621446037,1,0,0,1,Medium
9.642067102096885,75.79400462465846,1,0,0,1,Medium
8.324238580293546,75.10499680173878,0,0,0,0,Medium
11.755802965630119,76.78394806775816,0,0,0,0,Low
12.439420896845075,75.5155268865814,0,0,0,0,Low
10.092123059440766,75.77693663426018,1,1,0,2,High
9.70764411783761,75.00348717463326,0,0,1,1,Medium
8.259559879836942,77.10644325475707,0,0,0,0,Medium
8.802142311445131,77.45858284613192,0,0,0,0,Low
12.29928371252243,74.94330005059726,0,0,1,1,Medium
10.390363733768446,76.22699259160406,1,1,1,3,High
8.716802359453776,75.71854614079241,1,1,0,2,High
9.205485874014798,77.30676756311573,1,1,1,3,High
10.570026790592351,75.90090414346868,0,1,0,1,Medium
11.578834854658574,74.88221461127713,0,0,1,1,Medium
8.803040626729253,75.60266346914099,1,1,0,2,High
10.90869165270541,74.926232060199,0,0,1,1,Medium
8.912635091391833,75.65117249448345,1,1,0,2,High
11.947144121147577,76.18567008853456,0,0,0,0,Low
8.603614633654718,75.63859608050578,1,0,0,1,Medium
11.667768067786406,77.13249439799654,0,0,0,0,Low
9.21806228799247,76.4955888615558,1,1,1,3,High
10.766757837814525,75.8838361530704,0,1,1,2,High
8.998873358667307,76.21172123177402,1,0,0,1,Medium
10.752384793268613,75.86946310852449,0,1,1,2,High
9.373470832145149,76.49738549212404,1,1,1,3,High
11.199745804760134,76.65459066684495,1,0,0,1,Medium
8.266746402109897,76.67794686423206,1,0,0,1,Medium
9.957375766822837,75.88114120721805,1,1,0,2,High
9.173146523786494,77.38492099283413,0,0,0,0,Low
10.38317721149549,76.24585721257057,1,1,1,3,High
10.058885393928342,75.77603831897606,1,1,0,2,High
9.828018365909626,76.28807803092418,0,0,0,0,Medium
12.005534614615346,75.90809066574163,0,0,0,0,Low
9.813645321363714,75.26489692231205,0,0,1,1,Medium
9.739983468065912,76.33389211041428,1,0,1,2,High
9.673508137041068,76.49469054627167,1,1,1,3,High
10.692197669232606,76.05361774176899,1,1,1,3,High
10.856589366226478,74.83280727065056,0,0,1,1,Medium
9.377962408565745,77.14417249669009,0,0,1,1,Medium
10.923963012535442,77.13698597441713,1,1,1,3,High
8.666496703543086,75.62781629709635,1,0,0,1,Medium
11.148541833565321,75.22896431094728,0,0,1,1,Medium
10.047207295234788,77.36695468715173,0,0,1,1,Medium
8.577563490415251,77.30047935612689,1,0,0,1,Medium
12.508591173722278,75.0043854899174,1,1,1,3,High
8.6763781716684,75.45533976254539,1,1,0,2,High
9.220757233844829,76.6015900650819,1,1,1,3,High
12.009127875751824,75.10859006287525,0,0,0,0,Medium
10.576314997581187,74.88760450298186,0,0,1,1,Medium
11.754904650345999,75.57481569533329,0,0,0,0,Low
11.776464217164868,76.52972484235234,0,0,0,0,Low
12.161841474052142,76.72735420485863,0,1,0,1,Medium
9.156976848672343,75.76166527443014,1,1,0,2,High
10.032834250688877,75.7410040228954,1,1,0,2,High
10.305922097061211,74.8714348278677,0,0,1,1,Medium
11.275204288626174,74.926232060199,0,0,1,1,Medium
11.537512351589076,77.41905697363066,0,0,0,0,Low
8.784176005762742,77.34449680504875,0,0,0,0,Low
9.229740386686025,76.65369235156084,1,1,1,3,High
9.924138101310415,75.64578260277872,0,0,1,1,Medium
11.13327047373529,76.89264421713662,0,0,0,0,Low
9.517201277604272,76.5000804379764,1,1,1,3,High
10.079546645463092,77.23849560152264,1,0,1,2,High
12.249876371895855,74.90736743923249,0,0,0,0,Medium
10.153208498760893,76.88186443372719,0,0,0,0,Low
9.053670590998598,77.3103608242522,0,0,0,0,Low
8.275729554951091,76.42372363882623,1,0,0,1,Medium
8.45000272007028,75.30891437123391,0,0,0,0,Medium
10.105597788702557,74.9127573309372,0,0,1,1,Medium
11.498884794371936,76.20363639421696,0,0,0,0,Low
12.648728358044924,75.71495287965593,1,1,1,3,High
11.917499716771633,75.62422303595986,0,0,0,0,Low
10.830538222987013,76.91600041452374,0,0,0,0,Low
10.021156151995323,77.18729163032782,1,1,1,3,High
8.606309579507077,75.2765750210056,0,0,0,0,Medium
11.125185636178214,75.37269475640639,0,0,1,1,Medium
12.622677214805456,75.6538674403358,0,0,0,0,Low
10.117275887396112,75.40683073720294,0,0,1,1,Medium
9.323165176234454,76.4866057087146,1,1,1,3,High
9.220757233844829,74.81573928025229,0,0,0,0,Medium
10.66524821070902,77.15674891066776,0,0,0,0,Low
10.219683829785737,77.26724169061447,0,0,0,0,Low
8.59732642666588,75.34574529788281,0,0,0,0,Medium
9.000669989235547,75.60086683857276,1,1,0,2,High
12.328928116898373,76.40216407200737,0,0,0,0,Low
12.3163517029207,76.05721100290548,0,0,0,0,Low
12.343301161444286,75.70417309624649,0,0,0,0,Low
11.767481064323672,75.72213940192889,1,0,0,1,Medium
9.094993094068096,76.57823386769479,1,1,1,3,High
10.53589080979581,76.11021160466852,1,0,0,1,Medium
11.54739381971439,74.91994385321016,0,0,1,1,Medium
9.378860723849865,75.03852147071393,0,0,0,0,Medium
8.232610421313355,76.7120828450286,1,0,0,1,Medium
10.720045443040311,75.92605697142402,1,1,1,3,High
11.261729559364381,75.19572664543485,0,0,0,0,Medium
11.803413675688454,74.96485961741614,0,0,1,1,Medium
8.704225945476104,77.35797153431054,0,0,0,0,Low
8.894668785709442,75.0555894611122,0,0,0,0,Medium
9.95018924454988,75.85239511812622,1,1,0,2,High
10.897911869295976,76.18117851211396,0,0,0,0,Low
8.661106811838367,75.41311894419177,0,0,0,0,Medium
8.771599591785069,76.22250101518347,0,0,0,0,Medium
9.471387198114176,75.98265083432355,1,0,0,1,Medium
10.314006934618288,77.08398537265408,1,1,1,3,High
10.116377572111992,77.13159608271242,1,1,1,3,High
10.4757036857598,76.06978741688314,0,0,0,0,Low
10.02654604370004,74.99989391349679,0,0,1,1,Medium
10.840419691112327,75.948514853527,0,0,0,0,Low
10.865572519067673,76.67345528781146,1,1,1,3,High
10.494568306726311,76.02127839154069,1,1,1,3,High
11.413544842380581,75.44815324027243,0,0,1,1,Medium
10.713757236051475,75.92965023256049,1,1,1,3,High
12.462777094232182,76.49379223098755,1,1,1,3,High
10.800893818611067,75.88293783778629,1,1,1,3,High
9.805560483806637,75.77873326482842,1,0,0,1,Medium
11.242864938397872,75.70237646567826,0,0,0,0,Medium
9.131824020716996,77.04715444600518,0,0,0,0,Low
12.288503929112995,77.47834578238255,1,0,0,1,Medium
9.571100194651443,76.02576996796128,1,1,0,2,High
8.48863027728742,76.421927008258,1,0,0,1,Medium
8.71231078303318,75.49306900447841,1,1,0,2,High
12.404386600764413,75.47510269879602,0,0,0,0,Low
10.565535214171753,75.723037717213,1,0,1,2,High
9.420183226919363,77.14327418140597,1,0,0,1,Medium
12.575066504747122,76.68064181008442,0,0,0,0,Low
11.327306575105107,75.3592200271446,0,0,1,1,Medium
10.746096586279776,75.91976876443518,1,1,1,3,High
8.277526185519331,76.75250703281398,1,0,0,1,Medium
8.770701276500949,75.17865865503657,0,0,0,0,Medium
9.647456993801601,76.4587579349069,1,1,1,3,High
11.636327032842223,77.0300864556069,0,0,0,0,Low
10.792808981053991,75.1337428908306,0,0,0,0,Medium
10.403838463030239,75.10320017117054,0,0,1,1,Medium
9.774119448862454,74.99809728292855,0,0,1,1,Medium
8.962940747302527,75.62691798181221,1,1,0,2,High
12.284012352692397,76.7120828450286,1,0,0,1,Medium
11.012896225663274,75.42120378174884,1,0,1,2,High
12.037873964843648,76.41204554013268,0,0,0,0,Low
12.584049657588318,74.81933254138877,0,0,1,1,Medium
10.541280701500526,76.12009307279384,1,1,1,3,High
10.466720532918606,76.63213278474197,0,0,0,0,Low
8.267644717394017,76.09583856012262,1,0,0,1,Medium
8.46886734103679,76.54769114803473,1,0,0,1,Medium
12.216638706383433,74.95767309514318,0,0,1,1,Medium
9.61332101300506,74.94419836588138,0,0,1,1,Medium
11.414443157664701,76.1641105217157,1,1,0,2,High
9.658236777211036,76.45246972791806,1,0,1,2,High
10.203514154671586,75.55864602021913,0,0,0,0,Medium
10.575416682297067,76.18028019682984,1,1,1,3,High
12.220231967519911,76.03834638193896,0,0,0,0,Low
10.116377572111992,75.83173386659146,1,1,0,2,High
12.42864111343564,76.09404192955436,0,0,0,0,Low
11.895041834668644,77.07230727396053,0,0,0,0,Low
10.001393215744693,75.23165925679963,0,0,1,1,Medium
9.672609821756948,75.03223326372509,0,0,1,1,Medium
9.74357672920239,76.71298116031272,0,0,0,0,Low
11.740531605800086,76.42911353053096,0,0,0,0,Low
9.055467221566836,75.06097935281691,0,0,0,0,Medium
8.275729554951091,75.36730486470168,0,0,0,0,Medium
10.299633890072375,75.00169054406503,0,0,1,1,Medium
11.093744601234032,75.77873326482842,0,0,0,0,Medium
11.814193459097888,76.83335540838473,0,0,0,0,Low
12.446607419118031,76.51265685195406,0,1,1,2,High
10.691299353948486,75.948514853527,0,1,1,2,High
10.86826746492003,75.45444144726127,0,0,0,0,Medium
10.780232567076318,75.95929463693645,1,1,0,2,High
11.313831845843314,74.92892700605135,0,0,1,1,Medium
10.057088763360104,75.2074047441284,0,0,1,1,Medium
8.9755171612802,75.38167790924759,0,0,0,0,Medium
10.014867945006486,75.81376756090908,1,1,0,2,High
8.250576726995746,77.45049800857485,0,0,1,1,Medium
10.405635093598478,75.77873326482842,0,0,0,0,Medium
11.832159764780279,76.80191437344055,0,0,0,0,Low
12.378335457524948,77.4433114863019,0,0,0,0,Low
8.724887197010855,76.78664301361052,0,0,0,0,Low
10.279870953821746,75.18045528560482,0,0,1,1,Medium
10.317600195754764,77.19627478316902,1,0,0,1,Medium
11.875278898418015,75.75717369800955,0,0,0,0,Low
11.75220970449364,76.28358645450359,0,0,0,0,Low
12.787967227083449,76.96450943986619,0,0,0,0,Low
9.872035814831483,75.82095408318203,1,1,0,2,High
9.373470832145149,75.80029283164728,0,0,0,0,Medium
8.872210903606454,76.71926936730156,0,0,0,0,Medium
10.711062290199116,77.00403531236745,0,0,0,0,Low
12.604710909123067,76.9240852520808,0,0,0,0,Low
12.435827635708597,76.48930065456696,1,1,1,3,High
8.426646522683171,75.888327729491,1,0,0,1,Medium
12.76910260611694,76.29256960734479,0,0,0,0,Low
9.958274082106957,77.26275011419386,0,0,0,0,Low
11.739633290515968,77.24747875436384,1,0,0,1,Medium
11.291373963740327,75.58290053289036,0,0,1,1,Medium
10.717350497187951,75.91797213386694,1,1,1,3,High
10.45863569536153,77.0390696084481,1,0,0,1,Medium
9.018636294917936,75.5110353101608,0,0,0,0,Medium
10.051698871655386,77.08578200322232,1,0,0,1,Medium
8.90005867741416,76.42731689996272,0,0,0,0,Medium
11.193457597771298,76.46235119604337,0,0,1,1,Medium
8.790464212751578,75.95390474523172,1,0,0,1,Medium
12.482540030482811,76.57733555241067,0,0,0,0,Low
9.601642914311507,75.94671822295876,0,0,0,0,Medium
10.564636898887633,75.06367429866928,0,0,1,1,Medium
9.63128731868745,76.99145889838977,1,1,1,3,High
11.068591773278685,75.59098537044744,1,0,0,1,Medium
8.476952178593866,75.73291918533832,1,0,0,1,Medium
9.089603202363378,77.21693603470378,1,1,1,3,High
9.516302962320152,76.5000804379764,1,1,1,3,High
9.040195861736805,75.70237646567826,1,1,0,2,High
9.21896060327659,76.64560751400376,1,1,1,3,High
12.297487081954191,76.27101004052592,0,1,0,1,Medium
9.375267462713387,76.38868934274558,1,1,1,3,High
8.20476264750565,76.2889763462083,0,0,0,0,Medium
11.90133004165748,75.81825913732968,0,0,0,0,Low
8.274831239666973,75.96737947449351,1,0,0,1,Medium
12.58135471173596,76.44438489036098,0,0,0,0,Low
8.746446763829722,76.85850823634009,0,0,0,0,Low
8.951262648608973,75.71135961851945,1,1,0,2,High
9.785797547556008,76.43809668337215,0,0,0,0,Low
8.7868709516151,74.80316286627462,0,0,0,0,Medium
8.594631480813522,75.10679343230701,0,0,0,0,Medium
11.347967826639856,76.49738549212404,1,0,1,2,High
9.660931723063396,77.23490234038616,0,0,0,0,Low
8.979110422416678,76.36173988422199,0,0,0,0,Medium
8.906346884402996,76.2287892221723,1,0,0,1,Medium
9.574693455787921,76.53601304934118,1,1,1,3,High
11.13147384316705,75.08433555020403,0,0,1,1,Medium
10.034630881257115,75.42120378174884,0,0,1,1,Medium
10.204412469955706,74.89838428639129,0,0,1,1,Medium
9.041094177020925,75.56762917306033,1,1,0,2,High
9.099484670488694,76.0266682832454,1,0,0,1,Medium
8.291899230065244,75.34035540617809,0,0,0,0,Medium
8.61888599348475,75.6394943957899,1,1,0,2,High
9.902578534491546,75.9071923504575,1,1,0,2,High
10.931149534808398,76.86659307389716,0,0,0,0,Low
8.78507432104686,75.99163398716475,0,0,0,0,Medium
10.904200076284813,74.90736743923249,0,0,1,1,Medium
9.642965417381005,75.68441015999586,1,0,0,1,Medium
9.580083347492637,77.0480527612893,1,1,0,2,High
8.46976565632091,76.59620017337718,1,0,0,1,Medium
12.644236781624326,75.56403591192385,0,0,0,0,Low
9.449827631295307,76.45157141263394,1,1,0,2,High
9.61601595885742,75.35113518958752,0,0,1,1,Medium
12.18699430200749,76.87377959617011,0,0,0,0,Low
12.575066504747122,76.6429125681514,0,0,1,1,Medium
8.39251054188663,76.50816527553347,1,0,0,1,Medium
10.662553264856662,75.88653109892276,0,1,1,2,High
12.666694663727315,74.80136623570638,0,0,1,1,Medium
10.014867945006486,75.08074228906754,0,0,1,1,Medium
9.484861927375968,76.69591316991445,0,0,0,0,Low
8.440121251944966,75.0645726139534,0,0,0,0,Medium
9.53786252913902,76.87916948787483,1,1,1,3,High
9.21626565742423,76.67076034195911,1,1,1,3,High
9.307893816404423,74.84179042349176,0,0,0,0,Medium
9.93222293886749,76.48121581700988,1,1,1,3,High
10.755079739120973,75.90270077403692,1,1,1,3,High
12.76820429083282,77.30497093254749,0,0,0,0,Low
8.347594777680655,76.41024890956444,1,0,0,1,Medium
9.147095380547029,75.88563278363864,0,0,0,0,Medium
10.594281303263578,76.1829751426822,1,1,1,3,High
10.091224744156646,75.84880185698974,1,1,0,2,High
9.722915477667641,75.9071923504575,1,1,0,2,High
11.091947970665792,75.70147815039414,0,0,1,1,High
8.971923900143722,76.60518332621838,1,1,1,3,High
12.362165782410797,76.80460931929291,1,1,1,3,High
10.98415013657145,75.79939451636317,1,0,0,1,High
10.74070669457506,76.02127839154069,1,1,1,3,High
9.049179014578002,75.6951899434053,1,1,0,2,High
9.790289123976606,75.15260751179711,0,0,1,1,Medium
10.576314997581187,76.09943182125909,1,1,1,3,High
10.580806574001784,76.09673687540673,1,1,1,3,High
9.623202481130374,75.26849018344853,0,0,1,1,Medium
8.800345680876893,75.90898898102574,1,1,0,2,High
9.796577330965443,76.94384818833144,1,1,0,2,High
12.313656757068342,76.16950041342041,1,0,1,2,High
9.82173015892079,75.75897032857779,1,1,0,2,High
10.736215118154462,75.92066707971931,1,1,1,3,High
